gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2838028945	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171253716	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Neumarkt am Wallersee		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.911469	13.240661	25.0						2019-04-29T00:00:00	29	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171253716				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:45.954Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837981028	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189124178	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.728611	13.101592	25.0						2020-04-19T00:00:00	19	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189124178				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:18.153Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837949833	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/177299294	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Fuschl am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.786213	13.310995	25.0						2019-07-30T00:00:00	30	7	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.177299294				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:01.315Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837919046	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004661	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.58064	13.142184	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004661				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.722Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837875493	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/179103042	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Hof bei Salzburg		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.811687	13.205203	25.0						2019-09-06T00:00:00	6	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.179103042				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:00.951Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837781705	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263281	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711582	13.107528	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263281				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.315Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837722935	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168660785	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802181	13.050694	25.0						2019-03-07T00:00:00	7	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168660785				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:05.154Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837649583	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263286	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.717865	13.098683	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263286				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.624Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837625795	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168461102	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.778126	13.094292	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168461102				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.976Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837622876	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173811656	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Lochen am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.973555	13.153003	10.0						2019-05-03T00:00:00	3	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.173811656				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:00.294Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837556701	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173322419	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Adneter Moos		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.688739	13.1305	10.0						2019-05-23T00:00:00	23	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.173322419				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:14.062Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837515496	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113234	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713871	13.105998	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113234				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.404Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837478117	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004701	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.580303	13.147341	50.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004701				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:06.660Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837435699	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168464429	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.772099	13.093856	25.0						2019-03-10T00:00:00	10	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168464429				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:15.624Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837322559	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113215	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Großgmain		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.73315	12.945921	25.0						2019-05-12T00:00:00	12	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113215				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:04.659Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837316014	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172104618	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Plainberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.837582	13.042395	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172104618				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:10.942Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837313760	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169680147	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.933468	13.067591	25.0						2019-04-06T00:00:00	6	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169680147				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:41.935Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837313566	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169436959	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.71151	13.104297	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169436959				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:00.264Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837310419	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/180494782	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.71133	13.105515	25.0						2019-10-06T00:00:00	6	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.180494782				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:58.101Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837302192	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/181945183	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802896	13.051692	8.0						2019-10-02T00:00:00	2	10	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.181945183				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:27.472Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837249005	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/176136574	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Hallwang		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.836709	13.105688	10.0						2019-07-10T00:00:00	10	7	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.176136574				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.064Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837232264	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/178940508	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	50	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802185	13.051052	25.0						2019-09-01T00:00:00	1	9	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.178940508				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:02.576Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2837164045	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/171194525	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Obertrum am See		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.9	13.05	5000.0						2018-04-28T00:00:00	28	4	2018	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.171194525				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:39.206Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836902600	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/169263272	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	2	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711787	13.103775	25.0						2019-03-30T00:00:00	30	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.169263272				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:46.172Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836791626	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113225	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.713112	13.107821	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113225				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:28.539Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836756517	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170781331	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Grödig		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.733291	13.03339	100.0						2019-04-22T00:00:00	22	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170781331				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:38.889Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836754112	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/170004667	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Bluntautal		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.58015	13.14101	10.0						2019-04-10T00:00:00	10	4	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.170004667				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:27.942Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836751491	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172113220	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.714031	13.105962	25.0						2019-05-11T00:00:00	11	5	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.172113220				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:17.699Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836581957	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/168660786	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Kapuzinerberg		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.802326	13.052149	25.0						2019-03-07T00:00:00	7	3	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.168660786				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:05.182Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836536693	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/161869068	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Wolfgangsee		PRESENT	25	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.7	13.45	5000.0						2018-08-16T00:00:00	16	8	2018	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.161869068				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:05:41.397Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836368484	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/182029858	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Puch bei Hallein		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.715416	13.102902	25.0						2019-11-08T00:00:00	8	11	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.182029858				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:07.881Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2836091596	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/174468324	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Sankt Gilgen		PRESENT	14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.799503	13.438504	25.0						2019-06-14T00:00:00	14	6	2019	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.174468324				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:27.857Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2835375956	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189238194	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Elsbethen		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.770569	13.138255	1000.0						2020-04-20T00:00:00	20	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189238194				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:16.877Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2835362355	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189714240	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Salzburg - Gaisberg		PRESENT	5	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.771473	13.095594	25.0						2020-04-17T00:00:00	17	4	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189714240				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:41.588Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2835312067	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/189283861	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Hallein		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.674685	13.093077	25.0						2020-03-21T00:00:00	21	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.189283861				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:26.237Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2835253864	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/187496297	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Salamandra	Salamandra salamandra		SPECIES	Salamandra salamandra (Linnaeus, 1758)	Salamandra salamandra		AT	Austria - Oberalm		PRESENT	32	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	47.711459	13.108335	100.0						2020-03-28T00:00:00	28	3	2020	2431776	2431776	HUMAN_OBSERVATION		Observations	OBS.187496297				CC_BY_NC_4_0	Stichting Natuurinformatie				2021-03-09T19:06:22.074Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
