Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
20819682,Adultery,Paulo Coelho,"Coelho, Paulo",,"=""1101874082""","=""9781101874080""",4,3.07,Knopf,Hardcover,272,2014,2012,2014/09/28,2014/07/19,,,read,,,,1,,,0,,,,,
248846,The Revenge of Gaia,James E. Lovelock,"Lovelock, James E.",Crispin Tickell,"=""046504168X""","=""9780465041688""",0,3.82,Basic Books,Hardcover,208,2006,2006,,2012/10/06,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
15931,"The Notebook (The Notebook, #1)",Nicholas Sparks,"Sparks, Nicholas",,"=""0553816713""","=""9780553816716""",0,4.11,Bantam,Hardcover,214,2004,1996,,2012/02/10,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
17665487,La Fábrica de la Inmortalidad,Sebastian Jarre,"Jarre, Sebastian",,"=""""","=""9781301598427""",3,3.11,"Sebastián Jarré, Sr",ebook,89,2012,2012,2014/09/14,2014/09/05,,,read,,,,1,,,0,,,,,
2528,All the Names,José Saramago,"Saramago, José",Margaret Jull Costa,"=""0156010593""","=""9780156010597""",0,3.90,Mariner Books,Paperback,245,2001,1997,,2014/08/31,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
54120,The Double,José Saramago,"Saramago, José",Margaret Jull Costa,"=""0151010404""","=""9780151010400""",4,3.92,Houghton Mifflin Harcourt,Hardcover,324,2004,2002,2014/08/18,2014/08/05,,,read,,,,1,,,0,,,,,
10016013,Harry Potter and the Methods of Rationality,Eliezer Yudkowsky,"Yudkowsky, Eliezer",,"=""""","=""""",0,4.39,hpmor.com & fanfiction.net,ebook,2184,2015,2015,,2014/07/19,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.57,Scholastic Inc.,Paperback,652,2006,2005,2007/01/01,2012/02/10,,,read,,,,1,,,0,,,,,
1556425,Heidi,Johanna Spyri,"Spyri, Johanna",,"=""9505652518""","=""9789505652518""",3,3.99,Acme,Paperback,,2001,1880,,2012/09/26,,,read,,,,1,,,0,,,,,
18090150,Ripper,Isabel Allende,"Allende, Isabel","Oliver Brock, Frank Wynne","=""0062291408""","=""9780062291400""",0,3.29,Harper,Hardcover,496,2014,2013,,2014/02/21,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
2237748,Cuando callaron las armas/ When the Guns Arrived,Edna Iturralde De Howitt,"Howitt, Edna Iturralde De",,"=""9584502492""","=""9789584502490""",0,4.31,Norma S a Editorial,Paperback,124,2007,2007,,2013/09/14,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
12106029,La Belle et la Bête,Jeanne-Marie Leprince de Beaumont,"Beaumont, Jeanne-Marie Leprince de",Nicole Claveloux,"=""2844070221""","=""9782844070227""",4,3.97,Etre Editions ,Hardcover,40,2001,1756,,2012/09/26,,,read,,,,1,,,0,,,,,
17212231,"Inferno (Robert Langdon, #4)",Dan Brown,"Brown, Dan",,"=""0385537859""","=""9780385537858""",5,3.86,Doubleday,Hardcover,463,2013,2013,2013/08/22,2013/06/10,,,read,,,,1,,,0,,,,,
16054811,Manuscript Found in Accra,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0385349831""","=""9780385349833""",3,3.80,Knopf,Hardcover,208,2013,2012,2013/03/31,2013/03/27,,,read,,,,1,,,0,,,,,
6482837,Before I Fall,Lauren Oliver,"Oliver, Lauren",,"=""0061726818""","=""9780061726811""",0,3.90,HarperCollins,Paperback,470,2010,2010,,2013/02/11,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Mervyn Peake, Théo Varlet, Patrick Horgan, Dan Chaon","=""0451528956""","=""9780451528957""",3,3.82,Signet Classics,Paperback,144,2003,1886,2012/09/27,2012/09/27,,,read,,,,1,,,0,,,,,
2325897,El fabricante de sueños,Torcuato Luca de Tena,"Tena, Torcuato Luca de",,"=""8434847876""","=""9788434847873""",4,3.94,SM,Paperback,102,2007,,,2012/09/26,,,read,,,,1,,,0,,,,,
2162151,Hugo,Maria Gripe,"Gripe, Maria",,"=""0440039274""","=""9780440039273""",3,3.55,E P Dutton,Hardcover,153,1970,1966,,2012/09/26,,,read,,,,1,,,0,,,,,
176284,"Monster Blood (Goosebumps, #3)",R.L. Stine,"Stine, R.L.",,"=""0439626293""","=""9780439626293""",3,3.52,Scholastic en Espanol,Paperback,144,2004,1992,,2012/09/26,,,read,,,,1,,,0,,,,,
8695639,Cuentos Mágicos,Édgar Allan García,"García, Édgar Allan",,"=""9978540679""","=""""",4,4.29,Grupo Editorial Norma,Paperback,70,2002,2002,,2012/09/26,,,read,,,,1,,,0,,,,,
5953115,El pájaro verde y otros cuentos,Juan Valera,"Valera, Juan",,"=""8486448158""","=""9788486448158""",4,3.74,Editorial Guadalmena,,123,1990,1990,,2012/09/26,,,read,,,,1,,,0,,,,,
62446,The Prince and the Pauper,Mark Twain,"Twain, Mark",Everett H. Emerson,"=""0451528352""","=""9780451528353""",4,3.86,Signet,Paperback,240,2002,1881,,2012/09/26,,,read,,,,1,,,0,,,,,
13067834,Genoveva de Brabante,Christoph von Schmid,"Schmid, Christoph von",J. Cristóbal Schmid,"=""""","=""""",4,3.80,Mateu,Hardcover,253,,1810,,2012/09/26,,,read,,,,1,,,0,,,,,
45685,The Canterville Ghost,Oscar Wilde,"Wilde, Oscar","Inga Moore, Giada Riondino, Suat Ertüzün","=""0744549515""","=""9780744549515""",3,3.89,Walker Books,Hardcover,126,1997,1887,,2012/09/26,,,read,,,,1,,,0,,,,,
4894,Who Moved My Cheese?,Spencer Johnson,"Johnson, Spencer",Kenneth H. Blanchard,"=""0091883768""","=""9780091883768""",4,3.83,Vermilion,Hardcover,96,2002,1998,,2012/09/26,,,read,,,,1,,,0,,,,,
5308,The Pearl,John Steinbeck,"Steinbeck, John",,"=""0142000698""","=""9780142000694""",2,3.49,Penguin Books,Paperback,96,2002,1947,,2012/09/26,,,read,,,,1,,,0,,,,,
14142,The Art of Loving,Erich Fromm,"Fromm, Erich","Peter D. Kramer, Lê Phương Anh, Rainer Funk","=""0061129739""","=""9780061129735""",3,4.02,Harper Perennial Modern Classics,Paperback,192,2019,1956,,2012/09/26,,,read,,,,1,,,0,,,,,
8664871,El amor es un no sé qué,Mario  Conde,"Conde, Mario",,"=""""","=""""",5,3.82,,,,,,,2012/09/26,,,read,,,,1,,,0,,,,,
1357485,Amigo se escribe con H,Maria Fernanda Heredia,"Heredia, Maria Fernanda",,"=""9580471606""","=""9789580471608""",4,4.22,Grupo Editorial Norma,Paperback,125,2003,2003,,2012/09/26,,,read,,,,1,,,0,,,,,
770303,Juventud en éxtasis,Carlos Cuauhtémoc Sánchez,"Sánchez, Carlos Cuauhtémoc",,"=""9687277017""","=""9789687277011""",2,3.22,Ediciones Selectas Diamantes,Paperback,191,2002,1994,,2012/09/26,,,read,,,,1,,,0,,,,,
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",4,4.05,Scholastic Press,Hardcover,398,2010,2010,2012/09/21,2012/09/14,,,read,,,,1,,,0,,,,,
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",5,4.29,Scholastic Press,Hardcover,391,2009,2009,2012/09/13,2012/09/11,,,read,,,,1,,,0,,,,,
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",4,4.32,Scholastic Press,Hardcover,374,2008,2008,2012/09/09,2012/09/08,,,read,,,,1,,,0,,,,,
6333646,"James Potter and the Curse of the Gatekeeper (James Potter, #2)",G. Norman Lippert,"Lippert, G. Norman",,"=""""","=""""",0,3.95,,ebook,459,2008,2008,,2012/08/29,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
2548866,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",G. Norman Lippert,"Lippert, G. Norman",,"=""""","=""""",3,3.74,G. Norman Lippert,ebook,391,2007,2007,2012/08/29,2012/08/12,,,read,,,,1,,,0,,,,,
13036759,Harry's First Christmas,G. Norman Lippert,"Lippert, G. Norman",,"=""""","=""""",5,3.74,,ebook,12,2008,2008,2012/08/14,2012/08/13,,,read,,,,1,,,0,,,,,
16351,"Towards Zero (Superintendent Battle, #5)",Agatha Christie,"Christie, Agatha",,"=""""","=""9780007136803""",4,3.92,HarperCollins,Paperback,301,2002,1944,2012/08/14,2012/08/12,,,read,,,,1,,,0,,,,,
13497818,The Casual Vacancy,J.K. Rowling,"Rowling, J.K.",,"=""0316228532""","=""9780316228534""",0,3.30,"Little, Brown and Company",Hardcover,503,2012,2012,,2012/08/13,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
4635877,La nuit qui ne finit pas,Agatha Christie,"Christie, Agatha",,"=""2702400809""","=""9782702400807""",0,3.81,Librairie Des Champs-Elysees,Mass Market Paperback,,1969,1967,,2012/08/12,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
16424,"Peril at End House (Hercule Poirot, #8)",Agatha Christie,"Christie, Agatha",,"=""0007119305""","=""9780007119301""",4,3.97,HarperCollins,Paperback,287,2001,1932,2012/08/10,2012/05/28,,,read,,,,1,,,0,,,,,
9593913,"Requiem (Delirium, #3)",Lauren Oliver,"Oliver, Lauren",,"=""0062014536""","=""9780062014535""",0,3.74,HarperCollins Children's Books,Hardcover,391,2013,2013,,2012/08/03,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,"Oliver, Lauren",,"=""006197806X""","=""9780061978067""",4,4.04,HarperTeen,Hardcover,375,2012,2012,2012/08/03,2012/07/31,,,read,,,,1,,,0,,,,,
7686667,"Delirium (Delirium, #1)",Lauren Oliver,"Oliver, Lauren",,"=""0061726826""","=""9780061726828""",4,3.96,HarperTeen,Hardcover,441,2011,2011,2012/07/30,2012/07/30,,,read,,,,1,,,0,,,,,
426799,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,"Carroll, Lewis","Will Self, Zadie Smith","=""1582343632""","=""9781582343631""",4,4.06,Bloomsbury USA,Paperback,416,2003,1871,,2012/05/26,,,read,,,,1,,,0,,,,,
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",4,4.22,Knopf,Hardcover,566,2010,2007,2012/05/19,2012/02/10,,,read,,,,1,,,0,,,,,
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",5,4.24,Alfred A. Knopf,Hardcover,503,2009,2006,2012/02/26,2012/02/10,,,read,,,,1,,,0,,,,,
16526,"Forest of the Pygmies (Eagle and Jaguar, #3)",Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0060761989""","=""9780060761981""",5,3.78,Rayo,Paperback,304,2006,2004,2010/01/01,2012/02/10,,,read,,,,1,,,0,,,,,
16529,"Kingdom of the Golden Dragon (Eagle and Jaguar, #2)",Isabel Allende,"Allende, Isabel",,"=""0060589442""","=""9780060589448""",5,3.86,Rayo,Paperback,464,2005,2003,2010/01/01,2012/02/10,,,read,,,,1,,,0,,,,,
3304,"City of the Beasts (Eagle and Jaguar, #1)",Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0060535032""","=""9780060535032""",5,3.72,Rayo,Paperback,408,2004,2002,2010/01/01,2012/02/10,,,read,,,,1,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.87,Anchor,Paperback,489,2006,2003,2009/01/01,2012/02/10,,,read,,,,1,,,0,,,,,
